Contrat_ID,No_voie,B_T_Q,Type_de_voie,Voie,Code_dep_code_commune,Code_postal,Surface,Type_local,Occupation,Type_contrat,Formule,Valeur_declaree_biens,Prix_cotisation_mensuel
126542,53,,AV,PRESIDENT ROOSEVELT,33550,94170,53,Appartement,Proprietaire,Residence principale,Classique,0-25000,17
119517,610,,AV,PRESIDENT VINCENT AURIOL,69382,83980,25,Appartement,Proprietaire,Residence principale,Integral,0-25000,14
115633,61,,AV,PRESIDENT WILSON,75115,76290,43,Appartement,Locataire,Residence principale,Integral,0-25000,11
125280,47,,AV,PRESIDENT WILSON,38185,94340,61,Appartement,Locataire,Residence principale,Integral,0-25000,21
108208,23,B,BD,PREUILLY,87085,37000,56,Appartement,Proprietaire,Residence principale,Integral,0-25000,14
110469,14,,AV,PRIMAUGUET,78551,44420,41,Maison,Proprietaire,Residence principale,Integral,0-25000,17
119400,111,,ALL,PRINCE EDOUARD,69383,83400,73,Appartement,Locataire,Residence principale,Classique,25000-50000,29
101556,628,,AV,PRINCE RAINIER III MONACO,95256,6240,97,Appartement,Proprietaire,Residence principale,Classique,25000-50000,46
101756,36,,AV,PRINCE RAINIER III MONACO,95197,6320,36,Appartement,Proprietaire,Residence principale,Integral,25000-50000,28
128498,11,,RUE,PRINCESSE,30189,75006,15,Appartement,Locataire,Residence principale,Integral,0-25000,18
128722,4,,RUE,PRINCESSE,29023,75006,34,Appartement,Locataire,Residence principale,Classique,25000-50000,27
101978,5,,AV,PRINCIPAL PASTOUR,95018,6600,20,Appartement,Locataire,Residence principale,Classique,0-25000,11
100864,25,,RUE,PRINCIPALE,973309,4850,60,Appartement,Proprietaire,Residence principale,Integral,0-25000,9
102464,17,,RUE,PRINCIPALE,94076,9250,39,Appartement,Locataire,Residence principale,Classique,0-25000,8
108832,5127,,RUE,PRINCIPALE LA ROUTE,83137,38142,22,Appartement,Proprietaire,Residence principale,Classique,0-25000,8
106004,162,,RUE,PRIVAT,92040,31660,41,Appartement,Locataire,Residence principale,Integral,0-25000,9
106017,162,,RUE,PRIVAT,92036,31660,40,Appartement,Proprietaire,Mise en location,Integral,0-25000,9
103918,67,,PARC,PRL DE LA VALLEE D AUGE,94015,14430,68,Maison,Locataire,Residence principale,Integral,0-25000,13
114079,5,,RUE,PROF MARCEL DARGENT,75118,69008,63,Appartement,Locataire,Residence principale,Classique,0-25000,12
111734,1,,RUE,PROF PIERRE LEPINE,77464,56100,53,Appartement,Proprietaire,Residence principale,Classique,0-25000,10
109517,34,,RUE,PROFESSEUR CALMETTE,83029,42700,77,Appartement,Proprietaire,Mise en location,Integral,0-25000,12
125579,27,,RUE,PROFESSEUR CALMETTE,37261,94400,83,Appartement,Locataire,Residence principale,Integral,25000-50000,21
114040,4,,RUE,PROFESSEUR GRIGNARD,75118,69007,46,Appartement,Locataire,Residence principale,Integral,0-25000,19
102486,5,,PL,PROFESSEUR LANGEVIN,94076,10000,110,Appartement,Proprietaire,Residence principale,Classique,25000-50000,24
108682,5366,,BD,PROFESSEUR LANGEVIN,83153,38190,59,Appartement,Proprietaire,Residence principale,Classique,0-25000,15
111784,7,,RUE,PROFESSEUR MAZE,77445,56100,32,Appartement,Locataire,Residence principale,Integral,0-25000,11
113366,31,,RUE,PROFESSEUR PATEL,75120,69009,54,Appartement,Locataire,Residence principale,Integral,0-25000,12
113477,47,,RUE,PROFESSEUR PATEL,75120,69009,116,Appartement,Locataire,Residence principale,Classique,0-25000,17
113681,29,,RUE,PROFESSEUR PATEL,75119,69009,111,Appartement,Proprietaire,Residence principale,Classique,0-25000,20
113691,33,,RUE,PROFESSEUR PATEL,75119,69009,54,Appartement,Locataire,Residence principale,Integral,0-25000,13
113734,37,,RUE,PROFESSEUR PATEL,75119,69009,85,Appartement,Locataire,Residence principale,Classique,0-25000,18
113741,37,,RUE,PROFESSEUR PATEL,75119,69009,95,Appartement,Locataire,Residence principale,Classique,0-25000,14
113944,28,,RUE,PROFESSEUR PAUL SISLEY,75118,69003,79,Appartement,Locataire,Residence principale,Integral,25000-50000,30
111770,41,,RUE,PROFESSEUR PERRIN,77445,56100,32,Appartement,Locataire,Residence principale,Classique,0-25000,9
114044,7,,RUE,PROFESSEUR ROLLET,75118,69008,74,Appartement,Proprietaire,Residence principale,Integral,25000-50000,21
110344,8,,AV,PROFESSEUR THIROLOIX,78586,44500,49,Appartement,Proprietaire,Mise en location,Integral,0-25000,16
111518,11,,,PROMENADE DES CANAUX,78092,54000,74,Appartement,Locataire,Residence principale,Classique,0-25000,14
115872,2,,CHE,PROMENADE MESSIEURS,75114,77130,64,Appartement,Proprietaire,Residence principale,Classique,0-25000,10
107126,40,,RUE,PROMIS,91549,33100,67,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,17
123347,36,,RUE,PROSPER LEGOUTE,45155,92160,64,Appartement,Proprietaire,Residence principale,Integral,25000-50000,25
123485,30,,RUE,PROSPER LEGOUTE,44183,92160,70,Appartement,Proprietaire,Residence principale,Integral,25000-50000,26
120021,63,,AV,PROSPER MERIMEE,69244,84300,48,Appartement,Locataire,Residence principale,Classique,0-25000,10
124100,27,,RUE,PROUDHON,44047,93210,50,Appartement,Locataire,Residence principale,Integral,0-25000,19
124175,1,B,RUE,PROUDHON,44010,93210,87,Appartement,Proprietaire,Residence principale,Integral,25000-50000,28
129711,31,,RUE,PROUDHON,14754,75012,63,Appartement,Proprietaire,Residence secondaire,Integral,25000-50000,34
119361,3,,RES,PROVENCE PARC,69384,83270,28,Appartement,Proprietaire,Residence principale,Integral,0-25000,10
119806,20,,RES,PROVENCE PARC,69266,83270,49,Appartement,Locataire,Residence principale,Integral,0-25000,18
127960,116,,IMP,PRUNE MOUBIN,33005,97232,39,Appartement,Proprietaire,Mise en location,Integral,0-25000,12
106112,17,,RUE,PRUNIER,92026,33300,154,Appartement,Proprietaire,Residence principale,Integral,25000-50000,51
123713,7,,RUE,PRUVOT,44109,92170,43,Appartement,Locataire,Residence principale,Integral,0-25000,20
113881,15,,CRS,PT FRANKLIN ROOSEVELT,75119,69006,128,Appartement,Proprietaire,Residence principale,Classique,25000-50000,48
113890,36,,CRS,PT FRANKLIN ROOSEVELT,75118,69006,87,Appartement,Proprietaire,Residence principale,Integral,25000-50000,39
120907,7,,,PTE AVE DE LA PYRAMIDE,62041,91800,43,Appartement,Proprietaire,Residence principale,Integral,0-25000,16
131635,44,,AV,PTE DES POISSONNIERS,6088,75018,58,Appartement,Proprietaire,Residence principale,Integral,25000-50000,27
131657,50,,AV,PTE DES POISSONNIERS,6088,75018,18,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
110879,11,,RUE,PTE ROMAINE,78397,49100,18,Appartement,Proprietaire,Residence secondaire,Integral,0-25000,10
113481,6,,PTR,PTE RUE DES FEUILLANTS,75120,69001,32,Appartement,Locataire,Residence principale,Classique,0-25000,17
105455,108,,CHE,PUECH DE LA GRUE,92051,30900,48,Appartement,Locataire,Residence principale,Classique,0-25000,10
119876,4,,RUE,PUITS DE LA REILLE,69266,84000,84,Appartement,Locataire,Residence principale,Integral,0-25000,18
103097,7,,RUE,PUJOL,94047,13004,23,Appartement,Proprietaire,Mise en location,Classique,0-25000,10
103556,22,,TRA,PUPAT,94033,13008,38,Appartement,Proprietaire,Residence secondaire,Integral,0-25000,14
131433,1,,RUE,PUTEAUX,6159,75017,57,Appartement,Proprietaire,Residence principale,Classique,25000-50000,42
122798,6,,RUE,PUVIS DE CHAVANNE,51065,92200,20,Appartement,Locataire,Residence principale,Integral,0-25000,18
103118,48,,RUE,PUVIS DE CHAVANNES,94046,13002,32,Appartement,Proprietaire,Residence principale,Classique,0-25000,9
115580,17,,SEN,PUVIS DE CHAVANNES,75115,76620,175,Maison,Proprietaire,Residence principale,Integral,0-25000,17
121943,9,,AV,PUVIS DE CHAVANNES,59163,92400,60,Appartement,Locataire,Residence principale,Integral,25000-50000,27
122121,13,,AV,PUVIS DE CHAVANNES,56121,92400,77,Appartement,Proprietaire,Residence principale,Integral,25000-50000,22
122250,60,,AV,PUVIS DE CHAVANNES,56023,92400,60,Appartement,Proprietaire,Residence principale,Integral,25000-50000,29
122394,37,,AV,PUVIS DE CHAVANNES,54395,92400,66,Appartement,Proprietaire,Residence principale,Classique,0-25000,19
106565,29,,RUE,PUYSEGUR,92014,33800,18,Appartement,Proprietaire,Residence principale,Integral,0-25000,12
105138,2,,,QRT DES CANNES,92073,20090,30,Appartement,Locataire,Residence principale,Classique,0-25000,10
105255,9325,,,QRT LA MARINE,92063,20137,86,Appartement,Proprietaire,Residence secondaire,Classique,25000-50000,25
105342,9004,,,QRT OLIVETO,92062,20000,41,Appartement,Locataire,Residence principale,Classique,0-25000,14
105290,9015,,,QRT OSPEDALE,92063,20137,21,Appartement,Proprietaire,Residence principale,Classique,0-25000,9
105362,,,,QRT PORETTA,92062,20137,47,Appartement,Locataire,Residence principale,Classique,0-25000,15
111493,2,B,,QUARTIER DU PARC,78124,54270,51,Appartement,Proprietaire,Residence principale,Classique,0-25000,10
113203,833,,,QUARTIER URCURAY,76259,64240,42,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
125288,18,,RUE,QUATORZE JUILLET,38185,94270,42,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,19
125305,6,,RUE,QUATORZE JUILLET,38185,94270,46,Appartement,Proprietaire,Residence principale,Integral,0-25000,19
125402,17,B,RUE,QUATORZE JUILLET,38185,94270,61,Appartement,Locataire,Residence principale,Classique,25000-50000,24
125403,17,B,RUE,QUATORZE JUILLET,38185,94270,86,Appartement,Proprietaire,Residence principale,Classique,25000-50000,27
125794,3,,RUE,QUATORZE JUILLET,35238,94270,54,Appartement,Proprietaire,Residence principale,Classique,25000-50000,21
128187,10,,RUE,QUENTIN BAUCHART,31555,75008,55,Appartement,Locataire,Residence principale,Integral,25000-50000,47
128400,4,,RUE,QUENTIN BAUCHART,30189,75008,322,Appartement,Proprietaire,Residence principale,Integral,100000+,203
124242,2,,AV,QUESNAY,42279,93190,40,Appartement,Proprietaire,Residence principale,Integral,0-25000,11
124286,1,,AV,QUESNAY,42218,93190,29,Appartement,Locataire,Residence principale,Classique,0-25000,10
126512,15,,AV,QUIHOU,34003,94160,56,Appartement,Locataire,Residence principale,Integral,25000-50000,27
130711,9,B,RUE,QUINAULT,13028,75015,53,Appartement,Proprietaire,Residence secondaire,Integral,25000-50000,33
112922,17,,PL,QUINCAILLE,76599,62000,32,Appartement,Proprietaire,Residence principale,Integral,0-25000,9
117826,7,,RUE,QUINCAMPOIX,75104,78580,21,Appartement,Locataire,Residence principale,Integral,0-25000,10
128158,76,,RUE,QUINCAMPOIX,31555,75003,38,Appartement,Proprietaire,Residence secondaire,Classique,25000-50000,32
128369,99,,RUE,QUINCAMPOIX,30202,75003,31,Appartement,Proprietaire,Residence principale,Classique,25000-50000,28
132686,62,,RUE,QUINCAMPOIX,2722,75004,39,Appartement,Proprietaire,Residence principale,Integral,0-25000,20
132718,57,,RUE,QUINCAMPOIX,2201,75004,40,Appartement,Locataire,Residence principale,Integral,25000-50000,33
132806,10,,RUE,QUINCAMPOIX,1173,75004,38,Appartement,Proprietaire,Residence principale,Classique,25000-50000,32
100808,18,,RUE,QUINQUET,2A004,2200,122,Appartement,Proprietaire,Residence principale,Classique,0-25000,15
130679,158,,,R-PTSAINT CHARLES,13119,75015,59,Appartement,Locataire,Residence principale,Classique,25000-50000,38
113005,9001,,,R. LOUCHEUR RES.LES SPORTS,76540,62510,66,Appartement,Locataire,Residence principale,Classique,0-25000,10
131967,3,,VOIE,R18,6088,75018,43,Appartement,Locataire,Residence principale,Classique,25000-50000,32
103055,150,,RUE,RABELAIS,94052,13016,35,Appartement,Proprietaire,Residence principale,Integral,0-25000,15
104739,11,,RUE,RABELAIS,93046,26000,106,Appartement,Proprietaire,Residence principale,Integral,0-25000,18
109619,39,,RUE,RABELAIS,83009,42300,60,Appartement,Locataire,Residence principale,Integral,0-25000,9
121719,11,,ALL,RABELAIS,59350,91400,97,Maison,Proprietaire,Residence principale,Integral,25000-50000,28
122237,5,,RUE,RABELAIS,56034,92800,38,Appartement,Proprietaire,Mise en location,Classique,0-25000,19
125205,30,,BD,RABELAIS,38185,94100,89,Appartement,Locataire,Residence principale,Integral,25000-50000,31
113948,5,,RUE,RACHAIS,75118,69003,41,Appartement,Proprietaire,Mise en location,Integral,0-25000,17
112022,3,,RUE,RACINE,77321,59000,24,Appartement,Proprietaire,Residence principale,Integral,0-25000,10
114216,4,,RUE,RACINE,75118,69100,62,Appartement,Proprietaire,Residence principale,Integral,0-25000,18
115865,6,,ALL,RACINE,75114,77220,99,Maison,Locataire,Residence principale,Integral,0-25000,20
117063,9,,RUE,RACINE,75109,78220,74,Appartement,Locataire,Residence principale,Integral,25000-50000,24
120590,7,,RUE,RACINE,64445,89100,83,Appartement,Proprietaire,Residence principale,Integral,0-25000,10
121997,4,,RUE,RACINE,59009,92500,28,Appartement,Locataire,Residence principale,Integral,0-25000,16
122167,4,,RUE,RACINE,56121,92500,29,Appartement,Proprietaire,Residence principale,Integral,0-25000,14
123294,31,,RUE,RACINE,45232,92120,20,Appartement,Locataire,Residence principale,Integral,0-25000,13
123241,8,,RUE,RADIGUEY,45234,92120,21,Appartement,Proprietaire,Residence principale,Integral,0-25000,12
123578,14,,RUE,RADIGUEY,44132,92120,15,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
130857,48,,RUE,RAFFET,13002,75016,72,Appartement,Proprietaire,Residence principale,Integral,25000-50000,42
130918,46,,RUE,RAFFET,11262,75016,42,Appartement,Proprietaire,Residence principale,Integral,25000-50000,31
130930,31,,RUE,RAFFET,11262,75016,49,Appartement,Locataire,Residence principale,Integral,25000-50000,31
130953,6,,RUE,RAFFET,11262,75016,104,Appartement,Locataire,Residence principale,Integral,50000-100000,57
130958,46,,RUE,RAFFET,11262,75016,44,Appartement,Proprietaire,Residence principale,Integral,25000-50000,29
130959,31,,RUE,RAFFET,11262,75016,73,Appartement,Locataire,Residence principale,Integral,25000-50000,49
131029,46,,RUE,RAFFET,11202,75016,93,Appartement,Proprietaire,Residence principale,Integral,25000-50000,53
131101,46,,RUE,RAFFET,11144,75016,141,Appartement,Proprietaire,Residence secondaire,Classique,50000-100000,90
124429,2,,RUE,RAFFIN,42187,93220,32,Appartement,Proprietaire,Residence principale,Integral,0-25000,12
110343,19,,QUAI,RAGEOT DE LA TOUCHE,78586,44500,81,Appartement,Proprietaire,Residence principale,Classique,25000-50000,26
110405,19,,QUAI,RAGEOT DE LA TOUCHE,78551,44500,26,Appartement,Locataire,Residence principale,Integral,0-25000,10
101207,19,,BD,RAIMBALDI,95500,6000,73,Appartement,Proprietaire,Residence principale,Classique,0-25000,17
118596,3,,RUE,RAINFROY,74010,80800,52,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,12
127975,5871,,,RAISINIER,33003,97220,79,Appartement,Proprietaire,Residence principale,Classique,0-25000,16
127995,5871,,,RAISINIER,32238,97220,80,Appartement,Locataire,Residence principale,Integral,0-25000,17
109125,4,,PL,RAKHAM LE ROUGE,83107,40130,21,Appartement,Locataire,Residence principale,Integral,0-25000,12
113576,4,,QUAI,RAMBAUD,75120,69002,37,Appartement,Locataire,Residence principale,Integral,0-25000,16
128288,14,,RUE,RAMBUTEAU,31116,75003,140,Appartement,Proprietaire,Residence principale,Classique,50000-100000,111
128415,26,,RUE,RAMBUTEAU,30189,75003,17,Appartement,Locataire,Residence principale,Integral,0-25000,13
132734,11,,RUE,RAMBUTEAU,1419,75004,46,Appartement,Proprietaire,Residence principale,Classique,25000-50000,35
105078,4,,RUE,RAMEAU,92073,29200,75,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
121537,2,,RUE,RAMEAU,59512,91240,97,Appartement,Locataire,Residence principale,Integral,0-25000,15
131622,61,,RUE,RAMEY,6088,75018,12,Appartement,Locataire,Residence principale,Classique,0-25000,13
131716,14,,PAS,RAMEY,6088,75018,48,Appartement,Locataire,Residence principale,Integral,25000-50000,34
131762,38,,RUE,RAMEY,6088,75018,47,Appartement,Locataire,Residence principale,Classique,25000-50000,33
131821,12,,PAS,RAMEY,6088,75018,56,Appartement,Locataire,Residence principale,Classique,25000-50000,40
131832,9,,PAS,RAMEY,6088,75018,19,Appartement,Locataire,Residence principale,Integral,0-25000,18
131936,58,B,RUE,RAMEY,6088,75018,85,Appartement,Proprietaire,Residence principale,Integral,25000-50000,53
132012,42,,RUE,RAMEY,6084,75018,32,Appartement,Proprietaire,Residence secondaire,Classique,25000-50000,23
132073,19,,RUE,RAMEY,6083,75018,37,Appartement,Proprietaire,Residence principale,Classique,25000-50000,28
113272,26,,RUE,RAMOND,75120,65000,50,Appartement,Locataire,Residence principale,Integral,0-25000,10
103733,5,,AV,RAMPAL,94018,13012,71,Appartement,Proprietaire,Residence principale,Integral,0-25000,17
103736,26,,AV,RAMPAL,94018,13012,39,Appartement,Proprietaire,Residence secondaire,Integral,0-25000,14
102918,12,,RUE,RANQUE,94058,13001,105,Appartement,Proprietaire,Mise en location,Classique,0-25000,17
103072,9002,,RUE,RANQUE,94052,13001,28,Appartement,Proprietaire,Residence principale,Classique,0-25000,10
101640,69,,BD,RAOUL AUDIBERT,95218,6450,35,Appartement,Proprietaire,Mise en location,Classique,0-25000,11
101766,1,,BD,RAOUL AUDIBERT,95176,6450,36,Appartement,Proprietaire,Residence principale,Integral,0-25000,11
112897,35,,RUE,RAOUL BRIQUET,76758,62217,39,Appartement,Proprietaire,Residence principale,Integral,0-25000,9
115721,14,,RUE,RAOUL COUTANT,75115,77720,84,Appartement,Proprietaire,Residence principale,Classique,0-25000,17
101334,75,,AV,RAOUL DUFY,95427,6200,41,Appartement,Proprietaire,Residence principale,Classique,0-25000,16
108322,3,,RUE,RAOUL DUFY,85234,37170,29,Appartement,Proprietaire,Mise en location,Integral,0-25000,10
110924,8,,RUE,RAOUL DUFY,78382,49100,69,Appartement,Proprietaire,Residence principale,Integral,0-25000,16
118321,3,,IMP,RAOUL DUFY,74294,78990,39,Appartement,Proprietaire,Residence principale,Classique,0-25000,13
118350,3,,IMP,RAOUL DUFY,74256,78990,82,Appartement,Locataire,Residence principale,Integral,25000-50000,21
119612,43,,RUE,RAOUL DUFY,69381,83390,46,Appartement,Proprietaire,Mise en location,Integral,0-25000,13
103644,10,,AV,RAOUL FOLLEREAU,94022,13011,59,Appartement,Proprietaire,Mise en location,Classique,0-25000,16
103660,10,,AV,RAOUL FOLLEREAU,94022,13011,42,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
103708,30,,AV,RAOUL FOLLEREAU,94021,13011,85,Appartement,Proprietaire,Residence principale,Classique,0-25000,14
112940,114,,RUE,RAOUL FOLLEREAU,76540,62400,44,Appartement,Proprietaire,Residence principale,Integral,0-25000,9
129254,18,,PL,RAOUL FOLLEREAU,25056,75010,51,Appartement,Proprietaire,Residence principale,Classique,25000-50000,32
103218,5,,RUE,RAOUL PONCHON,94044,13010,30,Appartement,Proprietaire,Residence principale,Classique,0-25000,10
110908,23,,RUE,RAOUL PONCHON,78383,49100,69,Appartement,Locataire,Residence principale,Integral,0-25000,10
123447,3,,RUE,RAOUL PUGNO,44184,92120,34,Appartement,Proprietaire,Mise en location,Integral,0-25000,18
127354,5,,RUE,RAOUL SBERRO,33063,95120,62,Appartement,Proprietaire,Residence principale,Classique,25000-50000,21
116786,30,,CRS,RAOULT,75110,77100,44,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
124667,12,,RUE,RAPATEL,40284,93100,29,Appartement,Locataire,Residence principale,Integral,0-25000,13
124738,38,,RUE,RAPATEL,40184,93100,33,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,17
118580,15,,RUE,RAPHAEL,74010,80080,119,Maison,Locataire,Residence principale,Integral,0-25000,16
122495,4,,RUE,RAPHAEL,54323,92600,59,Appartement,Locataire,Residence principale,Integral,25000-50000,25
119896,13,,RUE,RAPPE,69264,84000,36,Appartement,Locataire,Residence principale,Classique,0-25000,11
105860,7,,RUE,RASPAIL,92044,31400,50,Appartement,Proprietaire,Residence principale,Classique,0-25000,18
109609,30,,IMP,RASPAIL,83009,42300,93,Appartement,Locataire,Residence principale,Classique,0-25000,13
110718,4,,RUE,RASPAIL,78481,45200,72,Appartement,Proprietaire,Residence principale,Classique,0-25000,14
117267,2,,PAS,RASPAIL,75108,78210,149,Maison,Locataire,Residence principale,Classique,25000-50000,26
120032,80,,RUE,RASPAIL,69244,84250,43,Appartement,Proprietaire,Residence principale,Integral,0-25000,10
121417,6,,RUE,RASPAIL,60033,91290,70,Appartement,Locataire,Residence principale,Classique,0-25000,15
122338,3,,RUE,RASPAIL,54482,92400,32,Appartement,Locataire,Residence principale,Integral,0-25000,18
122453,35,,RUE,RASPAIL,54395,92270,56,Appartement,Locataire,Residence principale,Integral,25000-50000,25
122488,35,,RUE,RASPAIL,54323,92270,70,Appartement,Proprietaire,Residence principale,Integral,25000-50000,27
122743,25,,RUE,RASPAIL,51454,92300,107,Appartement,Proprietaire,Residence principale,Classique,50000-100000,68
122822,12,,RUE,RASPAIL,50403,92300,38,Appartement,Proprietaire,Residence principale,Integral,0-25000,15
122866,37,,RUE,RASPAIL,50129,92300,37,Appartement,Locataire,Residence principale,Classique,25000-50000,23
122885,16,,RUE,RASPAIL,50129,92300,65,Appartement,Proprietaire,Residence principale,Integral,25000-50000,39
122966,12,,RUE,RASPAIL,49099,92300,45,Appartement,Proprietaire,Residence principale,Classique,25000-50000,28
122967,26,,RUE,RASPAIL,49092,92300,86,Appartement,Locataire,Residence principale,Integral,25000-50000,47
123008,12,,RUE,RASPAIL,49007,92300,41,Appartement,Proprietaire,Residence principale,Integral,25000-50000,22
124899,41,,RUE,RASPAIL,39526,94140,73,Appartement,Proprietaire,Mise en location,Classique,25000-50000,25
124914,44,B,RUE,RASPAIL,39411,94140,60,Appartement,Locataire,Residence principale,Classique,25000-50000,21
125319,8,Q,RUE,RASPAIL,38185,94230,31,Appartement,Locataire,Residence principale,Classique,0-25000,14
125400,12,,RUE,RASPAIL,38185,94230,74,Appartement,Proprietaire,Residence principale,Integral,25000-50000,24
125585,36,,RUE,RASPAIL,37261,94200,55,Appartement,Locataire,Residence principale,Classique,0-25000,17
127335,1,,ALL,RASPAIL,33063,95600,97,Maison,Proprietaire,Residence secondaire,Integral,25000-50000,28
128644,8,,BD,RASPAIL,30036,75007,51,Appartement,Proprietaire,Residence principale,Integral,25000-50000,53
128799,133,,BD,RASPAIL,28334,75006,22,Appartement,Proprietaire,Mise en location,Classique,25000-50000,21
130290,238,,BD,RASPAIL,13208,75014,120,Appartement,Proprietaire,Residence secondaire,Integral,100000+,141
111746,42,,RUE,RATIER,77449,56100,62,Appartement,Proprietaire,Residence principale,Integral,0-25000,12
100964,6374,,,RAVEL,972206,5300,47,Appartement,Proprietaire,Residence principale,Classique,0-25000,10
121806,3,,ALL,RAVEL,59350,91940,99,Maison,Locataire,Residence principale,Integral,25000-50000,23
127057,17,,RUE,RAVEL,33214,95140,71,Maison,Locataire,Residence principale,Integral,0-25000,15
119997,5523,F,RUE,RAVELIN,69259,84750,65,Maison,Proprietaire,Mise en location,Integral,0-25000,13
102351,5590,,,RAVEYRON,94080,7150,42,Appartement,Locataire,Residence principale,Classique,0-25000,10
108374,23,B,RUE,RAVIER PIQUET,85194,38000,52,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
131951,6,B,RUE,RAVIGNAN,6088,75018,26,Appartement,Locataire,Residence principale,Integral,0-25000,16
107308,79,,RUE,RAY CHARLES,91432,34000,72,Appartement,Proprietaire,Residence secondaire,Classique,25000-50000,23
121040,24,,AV,RAYMOND ARON,60463,91300,68,Appartement,Proprietaire,Residence principale,Integral,25000-50000,21
123688,53,,AV,RAYMOND ARON,44109,92160,21,Appartement,Proprietaire,Residence principale,Integral,0-25000,12
105899,7,,RUE,RAYMOND BOULOGNE,92044,31500,71,Appartement,Locataire,Residence principale,Integral,0-25000,17
101109,16,,AV,RAYMOND COMBOUL,95582,6000,27,Appartement,Proprietaire,Residence principale,Classique,0-25000,12
116784,39,,RUE,RAYMOND COUNIL,75110,77500,51,Appartement,Proprietaire,Residence principale,Classique,0-25000,13
123695,4,,AV,RAYMOND CROLAND,44109,92260,67,Appartement,Proprietaire,Residence principale,Classique,0-25000,18
114483,2,,AV,RAYMOND DE VEYSSIERES,75117,69130,103,Appartement,Locataire,Residence principale,Integral,0-25000,16
114516,2,,AV,RAYMOND DE VEYSSIERES,75117,69130,69,Appartement,Proprietaire,Residence principale,Integral,0-25000,15
123707,18,,RUE,RAYMOND FASSIN,44109,92240,34,Appartement,Proprietaire,Residence principale,Integral,0-25000,19
123724,9,,RUE,RAYMOND FASSIN,44109,92240,39,Appartement,Proprietaire,Residence principale,Integral,0-25000,18
101366,35,,AV,RAYMOND FERAUD,95394,6200,95,Appartement,Proprietaire,Residence principale,Classique,25000-50000,23
104466,4,,RUE,RAYMOND GADET,93051,23000,82,Appartement,Proprietaire,Residence principale,Classique,0-25000,10
104467,2,,RUE,RAYMOND GADET,93051,23000,102,Appartement,Locataire,Residence principale,Integral,0-25000,10
101749,14,,AV,RAYMOND GRAMAGLIA,95197,6320,70,Appartement,Proprietaire,Residence principale,Classique,25000-50000,38
124919,39,,RUE,RAYMOND JACLARD,39286,94140,50,Appartement,Proprietaire,Residence principale,Classique,0-25000,20
125107,7,B,RUE,RAYMOND JACLARD,38387,94140,50,Appartement,Proprietaire,Residence principale,Integral,0-25000,18
127106,21,,RUE,RAYMOND LAPCHIN,33200,95190,76,Maison,Locataire,Residence principale,Classique,0-25000,14
125398,28,,RUE,RAYMOND LEFEBVRE,38185,94250,41,Appartement,Proprietaire,Residence principale,Integral,0-25000,18
107567,8,,RUE,RAYMOND LEFEVRE,91272,34200,62,Appartement,Proprietaire,Residence principale,Integral,0-25000,14
130109,55,,RUE,RAYMOND LOSSERAND,13212,75014,11,Appartement,Proprietaire,Residence principale,Classique,0-25000,13
130130,7,,RUE,RAYMOND LOSSERAND,13212,75014,9,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,11
130152,73,,RUE,RAYMOND LOSSERAND,13212,75014,36,Appartement,Locataire,Residence principale,Classique,25000-50000,23
130205,57,,RUE,RAYMOND LOSSERAND,13210,75014,34,Appartement,Locataire,Residence principale,Integral,25000-50000,27
130259,133,,RUE,RAYMOND LOSSERAND,13209,75014,50,Appartement,Proprietaire,Residence principale,Classique,25000-50000,30
130291,91,,RUE,RAYMOND LOSSERAND,13208,75014,11,Appartement,Locataire,Residence principale,Classique,0-25000,13
106077,11,,AV,RAYMOND MANAUD,92032,33520,29,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,12
106105,30,,AV,RAYMOND MANAUD,92026,33520,55,Appartement,Locataire,Residence principale,Integral,0-25000,14
106229,11,,AV,RAYMOND MANAUD,92026,33520,29,Appartement,Proprietaire,Mise en location,Classique,0-25000,13
123248,62,,RUE,RAYMOND MARCHERON,45234,92170,57,Appartement,Proprietaire,Residence secondaire,Classique,25000-50000,24
123269,27,,RUE,RAYMOND MARCHERON,45234,92170,49,Appartement,Proprietaire,Residence principale,Classique,25000-50000,23
111629,5,,RUE,RAYMOND MONDON,77514,54150,5,Appartement,Proprietaire,Residence principale,Classique,0-25000,12
105910,214,,AV,RAYMOND NAVES,92044,31500,33,Appartement,Proprietaire,Residence principale,Integral,0-25000,12
118375,41,,RUE,RAYMOND PATENOTRE,74236,78120,43,Appartement,Locataire,Residence principale,Classique,0-25000,14
118423,45,,RUE,RAYMOND PATENOTRE,74173,78120,69,Appartement,Proprietaire,Residence principale,Integral,0-25000,18
118481,54,,RUE,RAYMOND PATENOTRE,74089,78120,29,Appartement,Proprietaire,Residence principale,Classique,0-25000,12
